IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,5.45,,,,,,5.45,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,5.48,,,,,,5.48,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,5.68,,,,,,5.68,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,5.81,,,,,,5.81,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,5.99,,,,,,5.99,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,50.11,,,,,,50.11,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,50.22,,,,,,50.22,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,50.26,,,,,,50.26,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,50.28,,,,,,50.28,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,50.45,,,,,,50.45,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,51.15,,,,,,51.15,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,51.41,,,,,,51.41,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,51.71,,,,,,51.71,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,52.72,,,,,,52.72,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,53.15,,,,,,53.15,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,53.3,,,,,,53.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,53.54,,,,,,53.54,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,53.89,,,,,,53.89,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,54.02,,,,,,54.02,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,54.08,,,,,,54.08,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,54.71,,,,,,54.71,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,54.75,,,,,,54.75,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,54.85,,,,,,54.85,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,55.04,,,,,,55.04,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,55.08,,,,,,55.08,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,55.93,,,,,,55.93,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,56.08,,,,,,56.08,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,56.36,,,,,,56.36,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,56.82,,,,,,56.82,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,56.84,,,,,,56.84,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,57.79,,,,,,57.79,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,57.87,,,,,,57.87,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,58.08,,,,,,58.08,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,58.14,,,,,,58.14,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,58.88,,,,,,58.88,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,58.93,,,,,,58.93,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,59.14,,,,,,59.14,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,59.36,,,,,,59.36,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,59.48,,,,,,59.48,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,59.62,,,,,,59.62,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,59.91,,,,,,59.91,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,6.04,,,,,,6.04,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,6.29,,,,,,6.29,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,6.32,,,,,,6.32,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,6.47,,,,,,6.47,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,6.48,,,,,,6.48,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,6.82,,,,,,6.82,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,6.98,,,,,,6.98,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,60.1,,,,,,60.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,60.83,,,,,,60.83,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,60.84,,,,,,60.84,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,61.1,,,,,,61.1,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,62.69,,,,,,62.69,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,62.88,,,,,,62.88,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,62.96,,,,,,62.96,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,63.76,,,,,,63.76,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,63.81,,,,,,63.81,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,64.12,,,,,,64.12,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,64.24,,,,,,64.24,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,64.3,,,,,,64.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,64.34,,,,,,64.34,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,64.61,,,,,,64.61,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,64.76,,,,,,64.76,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,65.46,,,,,,65.46,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,65.73,,,,,,65.73,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,65.89,,,,,,65.89,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,66.02,,,,,,66.02,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,67.11,,,,,,67.11,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,67.18,,,,,,67.18,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,67.34,,,,,,67.34,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,67.4,,,,,,67.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,67.43,,,,,,67.43,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,67.66,,,,,,67.66,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,67.82,,,,,,67.82,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,68.24,,,,,,68.24,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,68.68,,,,,,68.68,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,68.75,,,,,,68.75,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,69.13,,,,,,69.13,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,69.53,,,,,,69.53,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,69.56,,,,,,69.56,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,69.67,,,,,,69.67,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2005,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,7.53,,,,,,7.53,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,7.56,,,,,,7.56,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,7.73,,,,,,7.73,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,7.73,,,,,,7.73,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,7.94,,,,,,7.94,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,70.03,,,,,,70.03,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,70.1,,,,,,70.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,70.46,,,,,,70.46,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,70.88,,,,,,70.88,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,70.98,,,,,,70.98,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,71.5,,,,,,71.5,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,72.47,,,,,,72.47,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,72.87,,,,,,72.87,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,73.06,,,,,,73.06,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,73.55,,,,,,73.55,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,73.65,,,,,,73.65,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2005,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,74.57,,,,,,74.57,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,76.76,,,,,,76.76,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,77.25,,,,,,77.25,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000035,ex - expectation of life at age x,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2005,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,77.48,,,,,,77.48,,,EN,2020-12-05T23:00:00.000Z
